date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,district,latitude
2018-03-29,28.06,0.0,2.8,24.01,Ghaziabad,28.66
2018-03-30,28.17,0.0,2.54,25.45,Ghaziabad,28.66
2018-03-31,28.24,0.0,1.8,22.99,Ghaziabad,28.66
2018-04-01,27.83,0.0,1.97,23.01,Ghaziabad,28.66
2018-04-02,29.12,0.0,1.36,22.03,Ghaziabad,28.66
2018-04-03,30.07,0.0,1.38,20.51,Ghaziabad,28.66
2018-04-04,31.96,0.0,1.35,22.23,Ghaziabad,28.66
2018-04-05,32.08,0.0,1.12,20.68,Ghaziabad,28.66
2018-04-06,31.79,0.81,1.42,16.11,Ghaziabad,28.66
2018-04-07,30.1,2.16,1.32,21.11,Ghaziabad,28.66
2018-04-08,29.74,1.26,2.17,22.0,Ghaziabad,28.66
2018-04-09,29.02,8.99,1.42,13.19,Ghaziabad,28.66
2018-04-10,29.1,3.29,1.06,20.8,Ghaziabad,28.66
2018-04-11,29.74,2.55,1.08,17.72,Ghaziabad,28.66
2018-04-12,28.01,0.06,1.38,23.06,Ghaziabad,28.66
2018-04-13,27.41,0.0,2.24,26.32,Ghaziabad,28.66
2018-04-14,28.78,0.0,2.3,24.83,Ghaziabad,28.66
2018-04-15,31.13,0.0,1.72,22.98,Ghaziabad,28.66
2018-04-16,32.55,0.0,1.58,17.62,Ghaziabad,28.66
2018-04-17,32.78,0.14,1.73,23.19,Ghaziabad,28.66
2018-04-18,32.32,0.0,3.97,25.71,Ghaziabad,28.66
2018-04-19,32.49,0.0,2.57,24.04,Ghaziabad,28.66
2018-04-20,32.8,0.27,3.94,20.59,Ghaziabad,28.66
2018-04-21,28.49,0.0,2.81,24.04,Ghaziabad,28.66
2018-04-22,28.34,0.0,3.65,27.53,Ghaziabad,28.66
2018-04-23,29.03,0.0,3.25,26.95,Ghaziabad,28.66
2018-04-24,31.23,0.0,2.66,26.73,Ghaziabad,28.66
2018-04-25,33.39,0.0,2.16,26.63,Ghaziabad,28.66
2018-04-26,34.94,0.0,1.36,25.04,Ghaziabad,28.66
2018-04-27,33.36,0.0,1.88,22.83,Ghaziabad,28.66
2018-04-28,34.82,0.0,1.7,22.79,Ghaziabad,28.66
2018-04-29,34.98,0.06,1.94,22.38,Ghaziabad,28.66
2018-04-30,35.34,1.28,1.62,24.51,Ghaziabad,28.66
2018-05-01,34.5,0.0,2.17,24.4,Ghaziabad,28.66
2018-05-02,32.92,5.29,1.97,20.5,Ghaziabad,28.66
2018-05-03,32.51,0.43,2.62,20.21,Ghaziabad,28.66
2018-05-04,32.62,0.25,2.29,23.23,Ghaziabad,28.66
2018-05-05,34.05,0.0,1.1,24.19,Ghaziabad,28.66
2018-05-06,34.8,0.0,1.27,21.83,Ghaziabad,28.66
2018-05-07,34.03,0.0,2.31,24.81,Ghaziabad,28.66
2018-05-08,31.16,1.53,2.51,22.06,Ghaziabad,28.66
2018-05-09,31.74,0.46,2.02,19.71,Ghaziabad,28.66
2018-05-10,32.91,0.11,1.91,25.03,Ghaziabad,28.66
2018-05-11,35.48,0.0,2.02,25.27,Ghaziabad,28.66
2018-05-12,37.2,0.0,0.94,23.01,Ghaziabad,28.66
2018-05-13,36.08,1.19,1.19,22.05,Ghaziabad,28.66
2018-05-14,33.58,0.18,1.33,20.95,Ghaziabad,28.66
2018-05-15,34.8,0.0,1.31,18.77,Ghaziabad,28.66
2018-05-16,35.63,0.15,2.49,23.01,Ghaziabad,28.66
2018-05-17,35.95,0.0,2.58,21.13,Ghaziabad,28.66
2018-05-18,36.0,0.06,2.05,22.73,Ghaziabad,28.66
2018-05-19,36.14,0.1,0.98,20.25,Ghaziabad,28.66
2018-05-20,36.41,0.0,2.89,23.42,Ghaziabad,28.66
2018-05-21,36.6,0.0,3.25,26.1,Ghaziabad,28.66
2018-05-22,37.47,0.0,2.25,25.54,Ghaziabad,28.66
2018-05-23,37.97,0.0,1.32,24.43,Ghaziabad,28.66
2018-05-24,37.66,0.0,2.61,22.27,Ghaziabad,28.66
2018-05-25,36.67,0.0,1.95,26.71,Ghaziabad,28.66
2018-05-26,37.01,0.0,2.07,27.63,Ghaziabad,28.66
2018-05-27,37.71,0.0,1.83,25.72,Ghaziabad,28.66
2018-05-28,37.03,0.0,1.55,24.12,Ghaziabad,28.66
2018-05-29,38.17,0.0,1.52,25.05,Ghaziabad,28.66
2018-05-30,35.83,0.0,2.5,20.47,Ghaziabad,28.66
2018-05-31,37.57,0.0,1.7,23.37,Ghaziabad,28.66
2018-06-01,38.2,0.13,2.31,24.41,Ghaziabad,28.66
2018-06-02,34.29,7.29,2.33,20.96,Ghaziabad,28.66
2018-06-03,35.1,0.0,1.96,24.0,Ghaziabad,28.66
2018-06-04,36.65,0.0,2.77,23.72,Ghaziabad,28.66
2018-06-05,37.67,1.64,3.09,21.67,Ghaziabad,28.66
2018-06-06,36.0,6.98,2.03,14.97,Ghaziabad,28.66
2018-06-07,36.18,0.06,1.57,22.57,Ghaziabad,28.66
2018-06-08,37.75,0.05,2.37,20.51,Ghaziabad,28.66
2018-06-09,36.33,6.12,2.12,17.76,Ghaziabad,28.66
2018-06-10,34.67,0.42,1.68,21.46,Ghaziabad,28.66
2018-06-11,36.28,0.0,3.24,23.24,Ghaziabad,28.66
2018-06-12,38.06,0.0,3.27,22.42,Ghaziabad,28.66
2018-06-13,38.44,0.0,5.35,21.36,Ghaziabad,28.66
2018-06-14,37.39,0.13,4.84,20.02,Ghaziabad,28.66
2018-06-15,36.77,0.0,3.67,21.25,Ghaziabad,28.66
2018-06-16,37.21,0.02,3.87,20.46,Ghaziabad,28.66
2018-06-17,35.73,0.01,2.79,21.04,Ghaziabad,28.66
2018-06-18,35.7,0.0,3.02,20.75,Ghaziabad,28.66
2018-06-19,35.72,0.0,2.79,25.28,Ghaziabad,28.66
2018-06-20,37.48,0.0,1.81,23.42,Ghaziabad,28.66
2018-06-21,38.42,0.0,1.85,22.92,Ghaziabad,28.66
2018-06-22,39.3,0.01,1.42,25.31,Ghaziabad,28.66
2018-06-23,39.85,0.0,2.32,21.08,Ghaziabad,28.66
2018-06-24,38.92,0.0,2.93,21.93,Ghaziabad,28.66
2018-06-25,38.84,0.01,2.74,23.12,Ghaziabad,28.66
2018-06-26,33.08,3.65,2.76,7.77,Ghaziabad,28.66
2018-06-27,33.59,8.55,1.91,18.54,Ghaziabad,28.66
2018-06-28,31.18,8.92,3.6,20.25,Ghaziabad,28.66
2018-06-29,33.15,1.73,3.98,18.54,Ghaziabad,28.66
2018-06-30,33.07,1.03,1.06,21.78,Ghaziabad,28.66
2018-07-01,34.34,0.82,3.17,19.63,Ghaziabad,28.66
2018-07-02,33.32,22.47,3.27,17.32,Ghaziabad,28.66
2018-07-03,32.95,1.95,1.65,19.58,Ghaziabad,28.66
2018-07-04,33.33,0.55,2.64,21.58,Ghaziabad,28.66
2018-07-05,34.01,4.62,1.61,20.12,Ghaziabad,28.66
2018-07-06,34.28,0.0,2.33,23.0,Ghaziabad,28.66
2018-07-07,34.8,0.0,1.98,22.17,Ghaziabad,28.66
2018-07-08,35.74,0.0,1.7,23.43,Ghaziabad,28.66
2018-07-09,36.15,0.02,1.76,20.39,Ghaziabad,28.66
2018-07-10,35.57,0.76,1.89,20.58,Ghaziabad,28.66
2018-07-11,34.25,5.77,2.3,13.16,Ghaziabad,28.66
2018-07-12,32.79,5.25,2.02,16.59,Ghaziabad,28.66
2018-07-13,31.31,6.51,1.15,12.55,Ghaziabad,28.66
2018-07-14,29.53,35.86,1.0,12.33,Ghaziabad,28.66
2018-07-15,30.72,1.31,1.86,17.05,Ghaziabad,28.66
2018-07-16,31.4,11.99,1.82,14.3,Ghaziabad,28.66
2018-07-17,32.81,0.24,1.83,19.64,Ghaziabad,28.66
2018-07-18,33.44,0.17,1.84,21.92,Ghaziabad,28.66
2018-07-19,32.74,4.26,1.29,21.47,Ghaziabad,28.66
2018-07-20,31.07,13.01,1.08,10.15,Ghaziabad,28.66
2018-07-21,30.25,24.76,1.22,13.1,Ghaziabad,28.66
2018-07-22,28.86,22.5,1.83,12.86,Ghaziabad,28.66
2018-07-23,30.26,5.2,1.61,18.06,Ghaziabad,28.66
2018-07-24,30.91,17.27,1.31,18.75,Ghaziabad,28.66
2018-07-25,30.22,25.6,1.11,7.06,Ghaziabad,28.66
2018-07-26,27.81,63.41,1.48,4.8,Ghaziabad,28.66
2018-07-27,28.14,45.74,1.66,5.29,Ghaziabad,28.66
2018-07-28,28.37,36.11,2.11,12.91,Ghaziabad,28.66
2018-07-29,28.94,9.5,2.23,18.53,Ghaziabad,28.66
2018-07-30,28.8,7.48,2.38,15.07,Ghaziabad,28.66
2018-07-31,29.01,2.42,2.03,13.14,Ghaziabad,28.66
2018-08-01,28.89,3.99,2.32,21.84,Ghaziabad,28.66
2018-08-02,28.78,2.3,2.73,19.27,Ghaziabad,28.66
2018-08-03,28.56,7.24,2.58,16.81,Ghaziabad,28.66
2018-08-04,27.65,2.88,1.97,15.66,Ghaziabad,28.66
2018-08-05,27.05,5.4,1.87,7.67,Ghaziabad,28.66
2018-08-06,27.41,1.21,0.91,9.01,Ghaziabad,28.66
2018-08-07,27.82,3.46,1.32,14.13,Ghaziabad,28.66
2018-08-08,27.95,4.07,1.65,18.53,Ghaziabad,28.66
2018-08-09,29.61,0.37,1.38,22.45,Ghaziabad,28.66
2018-08-10,30.45,0.47,0.73,19.8,Ghaziabad,28.66
2018-08-11,29.32,18.82,1.74,18.04,Ghaziabad,28.66
2018-08-12,29.18,4.47,1.95,11.54,Ghaziabad,28.66
2018-08-13,28.68,10.95,1.28,17.34,Ghaziabad,28.66
2018-08-14,29.49,3.28,0.86,17.48,Ghaziabad,28.66
2018-08-15,29.96,6.11,0.68,13.88,Ghaziabad,28.66
2018-08-16,29.45,1.83,0.71,18.78,Ghaziabad,28.66
2018-08-17,29.01,0.06,1.65,21.57,Ghaziabad,28.66
2018-08-18,29.83,0.23,0.95,18.76,Ghaziabad,28.66
2018-08-19,29.76,7.35,0.95,10.64,Ghaziabad,28.66
2018-08-20,29.34,7.21,0.72,14.83,Ghaziabad,28.66
2018-08-21,28.92,2.16,1.53,20.56,Ghaziabad,28.66
2018-08-22,28.75,1.14,1.07,14.92,Ghaziabad,28.66
2018-08-23,28.65,11.57,1.53,13.6,Ghaziabad,28.66
2018-08-24,28.62,28.03,1.94,11.05,Ghaziabad,28.66
2018-08-25,28.76,14.13,2.21,14.57,Ghaziabad,28.66
2018-08-26,28.48,5.73,1.59,19.01,Ghaziabad,28.66
2018-08-27,28.48,14.79,1.0,11.49,Ghaziabad,28.66
2018-08-28,28.42,19.5,0.87,13.7,Ghaziabad,28.66
2018-08-29,28.5,8.35,1.56,12.41,Ghaziabad,28.66
2018-08-30,28.87,7.44,1.25,16.23,Ghaziabad,28.66
2018-08-31,27.99,4.32,1.73,15.74,Ghaziabad,28.66
2018-09-01,26.07,12.64,1.77,9.78,Ghaziabad,28.66
2018-09-02,26.76,3.82,1.5,9.45,Ghaziabad,28.66
2018-09-03,27.17,33.68,0.7,7.45,Ghaziabad,28.66
2018-09-04,27.48,5.64,1.13,10.95,Ghaziabad,28.66
2018-09-05,27.59,9.11,1.39,10.01,Ghaziabad,28.66
2018-09-06,28.45,6.77,1.1,17.91,Ghaziabad,28.66
2018-09-07,27.69,8.92,1.38,14.25,Ghaziabad,28.66
2018-09-08,27.03,9.17,2.59,12.34,Ghaziabad,28.66
2018-09-09,26.85,0.43,2.7,17.95,Ghaziabad,28.66
2018-09-10,27.44,0.0,1.56,16.34,Ghaziabad,28.66
2018-09-11,27.58,2.76,1.71,17.23,Ghaziabad,28.66
2018-09-12,27.4,6.14,2.62,19.9,Ghaziabad,28.66
2018-09-13,26.7,1.75,2.28,21.32,Ghaziabad,28.66
2018-09-14,26.45,0.01,1.84,21.3,Ghaziabad,28.66
2018-09-15,26.69,0.0,1.7,21.18,Ghaziabad,28.66
2018-09-16,26.35,0.0,1.99,21.7,Ghaziabad,28.66
2018-09-17,27.26,0.0,1.59,20.02,Ghaziabad,28.66
2018-09-18,26.8,0.0,1.75,21.41,Ghaziabad,28.66
2018-09-19,26.79,0.0,1.56,21.49,Ghaziabad,28.66
2018-09-20,26.69,0.02,1.05,21.07,Ghaziabad,28.66
2018-09-21,26.75,2.32,2.14,16.86,Ghaziabad,28.66
2018-09-22,25.09,15.93,3.42,6.5,Ghaziabad,28.66
2018-09-23,25.89,12.08,4.86,9.22,Ghaziabad,28.66
2018-09-24,25.58,36.59,3.42,5.67,Ghaziabad,28.66
2018-09-25,25.3,2.65,2.83,11.31,Ghaziabad,28.66
2018-09-26,25.17,0.0,1.93,20.91,Ghaziabad,28.66
2018-09-27,25.73,0.0,1.21,20.32,Ghaziabad,28.66
2018-09-28,26.53,0.0,1.06,20.96,Ghaziabad,28.66
2018-09-29,26.41,0.0,1.16,21.4,Ghaziabad,28.66
2018-09-30,24.99,0.0,1.84,20.48,Ghaziabad,28.66
2018-10-01,25.47,0.0,1.5,20.48,Ghaziabad,28.66
2018-10-02,25.98,0.0,1.24,20.69,Ghaziabad,28.66
2018-10-03,26.91,0.08,0.73,20.11,Ghaziabad,28.66
2018-10-04,25.59,0.02,1.14,18.71,Ghaziabad,28.66
2018-10-05,25.27,0.52,0.99,19.5,Ghaziabad,28.66
2018-10-06,24.96,0.14,1.24,19.24,Ghaziabad,28.66
2018-10-07,25.06,0.2,1.06,18.98,Ghaziabad,28.66
2018-10-08,25.15,0.0,0.76,19.23,Ghaziabad,28.66
2018-10-09,25.22,0.0,1.38,18.86,Ghaziabad,28.66
2018-10-10,24.68,0.0,2.12,17.9,Ghaziabad,28.66
2018-10-11,24.55,1.67,1.88,14.37,Ghaziabad,28.66
2018-10-12,24.05,0.17,0.91,16.93,Ghaziabad,28.66
2018-10-13,21.83,0.0,1.51,17.85,Ghaziabad,28.66
2018-10-14,22.01,0.0,1.81,18.49,Ghaziabad,28.66
2018-10-15,22.86,0.0,1.11,18.22,Ghaziabad,28.66
2018-10-16,23.57,0.0,1.1,14.85,Ghaziabad,28.66
2018-10-17,25.26,0.0,1.17,18.33,Ghaziabad,28.66
2018-10-18,24.37,0.0,1.58,16.24,Ghaziabad,28.66
2018-10-19,23.06,0.0,1.03,17.33,Ghaziabad,28.66
2018-10-20,22.7,0.0,1.33,16.66,Ghaziabad,28.66
2018-10-21,22.22,0.12,1.33,14.88,Ghaziabad,28.66
2018-10-22,21.63,0.0,1.7,17.26,Ghaziabad,28.66
2018-10-23,21.81,0.0,1.5,17.6,Ghaziabad,28.66
2018-10-24,22.1,0.0,1.03,16.76,Ghaziabad,28.66
2018-10-25,22.11,0.0,1.08,16.36,Ghaziabad,28.66
2018-10-26,22.26,0.0,1.2,13.89,Ghaziabad,28.66
2018-10-27,22.27,0.0,1.19,14.68,Ghaziabad,28.66
2018-10-28,22.1,0.0,1.44,15.69,Ghaziabad,28.66
2018-10-29,22.79,0.0,1.07,16.15,Ghaziabad,28.66
2018-10-30,22.67,0.0,0.86,14.93,Ghaziabad,28.66
2018-10-31,22.59,0.0,1.14,13.36,Ghaziabad,28.66
2018-11-01,23.04,0.0,0.76,12.33,Ghaziabad,28.66
2018-11-02,22.14,0.0,1.25,12.94,Ghaziabad,28.66
2018-11-03,21.93,0.04,2.2,12.48,Ghaziabad,28.66
2018-11-04,21.49,0.16,1.61,14.08,Ghaziabad,28.66
2018-11-05,17.93,0.0,1.92,12.67,Ghaziabad,28.66
2018-11-06,17.41,0.0,2.54,14.7,Ghaziabad,28.66
2018-11-07,17.77,0.0,1.58,15.7,Ghaziabad,28.66
2018-11-08,20.07,0.0,0.8,13.33,Ghaziabad,28.66
2018-11-09,20.14,0.0,0.81,12.24,Ghaziabad,28.66
2018-11-10,19.92,0.0,0.81,11.28,Ghaziabad,28.66
2018-11-11,20.09,0.0,1.03,12.19,Ghaziabad,28.66
2018-11-12,21.76,0.0,0.82,14.04,Ghaziabad,28.66
2018-11-13,21.11,0.0,0.93,10.75,Ghaziabad,28.66
2018-11-14,21.06,2.18,0.9,10.46,Ghaziabad,28.66
2018-11-15,20.15,0.14,1.55,12.44,Ghaziabad,28.66
2018-11-16,17.97,0.0,3.02,14.02,Ghaziabad,28.66
2018-11-17,18.37,0.0,2.27,13.08,Ghaziabad,28.66
2018-11-18,20.17,0.0,0.97,12.94,Ghaziabad,28.66
2018-11-19,19.37,0.0,1.56,9.87,Ghaziabad,28.66
2018-11-20,19.8,0.0,1.32,12.93,Ghaziabad,28.66
2018-11-21,18.78,0.0,2.11,12.67,Ghaziabad,28.66
2018-11-22,18.7,0.0,1.18,11.79,Ghaziabad,28.66
2018-11-23,18.01,0.0,2.54,12.53,Ghaziabad,28.66
2018-11-24,17.51,0.0,2.99,14.73,Ghaziabad,28.66
2018-11-25,18.12,0.0,1.84,13.71,Ghaziabad,28.66
2018-11-26,18.79,0.0,1.51,12.78,Ghaziabad,28.66
2018-11-27,19.9,0.0,0.88,11.49,Ghaziabad,28.66
2018-11-28,19.08,0.0,0.84,9.64,Ghaziabad,28.66
2018-11-29,17.91,0.0,1.76,10.23,Ghaziabad,28.66
2018-11-30,17.34,0.0,1.94,11.45,Ghaziabad,28.66
2018-12-01,17.64,0.0,1.85,13.14,Ghaziabad,28.66
2018-12-02,18.33,0.0,0.87,12.4,Ghaziabad,28.66
2018-12-03,17.2,0.0,1.39,12.17,Ghaziabad,28.66
2018-12-04,16.93,0.0,1.34,10.93,Ghaziabad,28.66
2018-12-05,16.49,0.0,1.48,11.19,Ghaziabad,28.66
2018-12-06,16.28,0.0,1.22,11.54,Ghaziabad,28.66
2018-12-07,15.0,0.0,1.84,11.5,Ghaziabad,28.66
2018-12-08,15.3,0.0,1.37,11.77,Ghaziabad,28.66
2018-12-09,15.9,0.0,1.3,10.77,Ghaziabad,28.66
2018-12-10,16.21,0.0,1.07,10.05,Ghaziabad,28.66
2018-12-11,16.92,0.0,0.8,8.8,Ghaziabad,28.66
2018-12-12,14.62,0.34,1.78,6.94,Ghaziabad,28.66
2018-12-13,13.77,0.03,1.37,8.75,Ghaziabad,28.66
2018-12-14,13.16,0.0,1.93,12.13,Ghaziabad,28.66
2018-12-15,13.19,0.0,2.1,13.11,Ghaziabad,28.66
2018-12-16,12.63,0.0,1.66,12.92,Ghaziabad,28.66
2018-12-17,12.72,0.0,1.73,10.52,Ghaziabad,28.66
2018-12-18,12.5,0.0,2.21,13.72,Ghaziabad,28.66
2018-12-19,12.23,0.0,1.87,12.94,Ghaziabad,28.66
2018-12-20,12.43,0.0,1.49,13.26,Ghaziabad,28.66
2018-12-21,10.83,0.0,1.75,12.38,Ghaziabad,28.66
2018-12-22,11.73,0.0,1.03,11.3,Ghaziabad,28.66
2018-12-23,12.9,0.0,0.93,10.05,Ghaziabad,28.66
2018-12-24,11.56,0.0,1.67,11.31,Ghaziabad,28.66
2018-12-25,10.45,0.0,2.38,11.28,Ghaziabad,28.66
2018-12-26,10.59,0.0,1.91,11.66,Ghaziabad,28.66
2018-12-27,11.28,0.0,1.59,12.32,Ghaziabad,28.66
2018-12-28,8.75,0.0,2.37,13.03,Ghaziabad,28.66
2018-12-29,9.96,0.0,1.93,13.44,Ghaziabad,28.66
2018-12-30,12.04,0.0,1.3,11.75,Ghaziabad,28.66
2018-12-31,11.25,0.0,2.0,12.39,Ghaziabad,28.66
2019-01-01,11.56,0.0,1.43,12.28,Ghaziabad,28.66
2019-01-02,13.93,0.0,1.09,11.7,Ghaziabad,28.66
2019-01-03,11.75,0.0,2.05,10.66,Ghaziabad,28.66
2019-01-04,11.43,0.0,1.42,8.07,Ghaziabad,28.66
2019-01-05,12.79,0.0,1.57,10.88,Ghaziabad,28.66
2019-01-06,12.34,0.9,1.67,6.55,Ghaziabad,28.66
2019-01-07,12.43,0.06,2.04,10.4,Ghaziabad,28.66
2019-01-08,12.23,0.0,2.16,11.82,Ghaziabad,28.66
2019-01-09,12.44,0.0,2.71,13.39,Ghaziabad,28.66
2019-01-10,13.08,0.0,1.86,12.79,Ghaziabad,28.66
2019-01-11,14.44,0.0,0.72,11.21,Ghaziabad,28.66
2019-01-12,15.27,0.0,0.79,10.18,Ghaziabad,28.66
2019-01-13,13.77,0.0,1.8,8.75,Ghaziabad,28.66
2019-01-14,11.85,0.0,3.56,14.95,Ghaziabad,28.66
2019-01-15,11.0,0.0,2.61,11.24,Ghaziabad,28.66
2019-01-16,13.61,0.0,0.83,11.47,Ghaziabad,28.66
2019-01-17,12.18,0.0,1.6,12.76,Ghaziabad,28.66
2019-01-18,12.39,0.0,1.73,12.96,Ghaziabad,28.66
2019-01-19,14.79,0.0,1.56,12.78,Ghaziabad,28.66
2019-01-20,18.05,0.0,1.06,12.81,Ghaziabad,28.66
2019-01-21,16.12,14.89,2.92,6.18,Ghaziabad,28.66
2019-01-22,13.94,18.7,2.42,7.0,Ghaziabad,28.66
2019-01-23,14.31,0.01,1.79,10.21,Ghaziabad,28.66
2019-01-24,14.36,1.0,1.96,9.24,Ghaziabad,28.66
2019-01-25,11.3,1.19,2.34,11.63,Ghaziabad,28.66
2019-01-26,10.02,0.0,1.85,15.3,Ghaziabad,28.66
2019-01-27,9.42,0.0,2.34,11.13,Ghaziabad,28.66
2019-01-28,9.55,0.0,2.71,15.42,Ghaziabad,28.66
2019-01-29,10.37,0.0,2.47,16.69,Ghaziabad,28.66
2019-01-30,11.29,0.0,1.49,12.72,Ghaziabad,28.66
2019-01-31,13.3,0.03,2.07,9.92,Ghaziabad,28.66
2019-02-01,13.51,0.0,1.43,11.07,Ghaziabad,28.66
2019-02-02,12.07,0.0,1.87,8.21,Ghaziabad,28.66
2019-02-03,12.78,0.0,1.6,8.82,Ghaziabad,28.66
2019-02-04,13.98,0.0,1.47,12.07,Ghaziabad,28.66
2019-02-05,16.96,0.02,1.28,9.8,Ghaziabad,28.66
2019-02-06,17.5,3.84,2.28,11.05,Ghaziabad,28.66
2019-02-07,16.32,10.76,3.25,5.15,Ghaziabad,28.66
2019-02-08,12.79,0.23,2.05,16.75,Ghaziabad,28.66
2019-02-09,11.93,0.0,2.61,17.11,Ghaziabad,28.66
2019-02-10,12.85,0.0,1.49,13.44,Ghaziabad,28.66
2019-02-11,14.17,0.0,1.11,13.6,Ghaziabad,28.66
2019-02-12,15.61,0.0,0.92,13.59,Ghaziabad,28.66
2019-02-13,16.68,0.0,0.95,12.02,Ghaziabad,28.66
2019-02-14,17.04,2.5,2.67,7.42,Ghaziabad,28.66
2019-02-15,15.98,4.9,1.22,10.09,Ghaziabad,28.66
2019-02-16,15.24,0.08,1.36,8.76,Ghaziabad,28.66
2019-02-17,14.73,0.0,2.23,15.24,Ghaziabad,28.66
2019-02-18,17.07,0.09,1.52,11.83,Ghaziabad,28.66
2019-02-19,18.26,0.67,1.3,13.55,Ghaziabad,28.66
2019-02-20,18.0,1.37,1.92,5.68,Ghaziabad,28.66
2019-02-21,20.54,0.15,2.26,14.18,Ghaziabad,28.66
2019-02-22,18.46,0.0,2.75,15.35,Ghaziabad,28.66
2019-02-23,14.79,0.0,2.96,19.46,Ghaziabad,28.66
2019-02-24,16.13,0.0,1.91,18.01,Ghaziabad,28.66
2019-02-25,16.82,0.0,1.25,16.47,Ghaziabad,28.66
2019-02-26,16.36,2.54,1.54,9.69,Ghaziabad,28.66
2019-02-27,13.76,0.75,1.89,13.49,Ghaziabad,28.66
2019-02-28,14.0,0.0,2.08,19.99,Ghaziabad,28.66
2019-03-01,15.54,0.0,1.77,19.43,Ghaziabad,28.66
2019-03-02,16.57,6.42,1.67,6.11,Ghaziabad,28.66
2019-03-03,17.16,0.22,1.88,12.96,Ghaziabad,28.66
2019-03-04,17.75,0.27,1.71,14.92,Ghaziabad,28.66
2019-03-05,17.12,0.0,2.24,19.45,Ghaziabad,28.66
2019-03-06,16.6,0.0,2.22,21.77,Ghaziabad,28.66
2019-03-07,18.11,0.0,1.75,20.18,Ghaziabad,28.66
2019-03-08,19.64,0.0,1.46,18.35,Ghaziabad,28.66
2019-03-09,19.57,0.0,2.37,19.3,Ghaziabad,28.66
2019-03-10,19.31,0.0,1.73,21.87,Ghaziabad,28.66
2019-03-11,21.09,0.15,2.7,18.13,Ghaziabad,28.66
2019-03-12,20.25,0.02,2.47,15.92,Ghaziabad,28.66
2019-03-13,18.75,0.0,1.82,9.19,Ghaziabad,28.66
2019-03-14,19.6,1.22,2.16,13.02,Ghaziabad,28.66
2019-03-15,19.24,0.0,2.16,21.69,Ghaziabad,28.66
2019-03-16,19.56,0.0,1.99,20.58,Ghaziabad,28.66
2019-03-17,20.47,0.0,1.68,21.24,Ghaziabad,28.66
2019-03-18,20.84,0.0,1.59,21.79,Ghaziabad,28.66
2019-03-19,22.27,0.0,2.15,22.62,Ghaziabad,28.66
2019-03-20,24.06,0.27,2.26,20.35,Ghaziabad,28.66
2019-03-21,23.62,0.02,1.26,20.93,Ghaziabad,28.66
2019-03-22,22.79,0.0,3.15,23.66,Ghaziabad,28.66
2019-03-23,22.53,0.0,3.4,23.01,Ghaziabad,28.66
2019-03-24,24.56,0.0,2.91,22.77,Ghaziabad,28.66
2019-03-25,23.89,0.01,2.28,19.39,Ghaziabad,28.66
2019-03-26,23.4,0.0,2.65,24.44,Ghaziabad,28.66
2019-03-27,24.01,0.0,2.15,20.11,Ghaziabad,28.66
2019-03-28,27.03,0.0,1.8,21.88,Ghaziabad,28.66
2019-03-29,28.79,0.0,1.49,22.63,Ghaziabad,28.66
2019-03-30,29.59,0.22,1.0,22.43,Ghaziabad,28.66
2019-03-31,27.13,0.01,2.88,23.46,Ghaziabad,28.66
2019-04-01,25.45,0.0,2.85,25.89,Ghaziabad,28.66
2019-04-02,27.42,0.0,1.63,25.1,Ghaziabad,28.66
2019-04-03,28.54,0.0,1.73,25.0,Ghaziabad,28.66
2019-04-04,29.88,0.0,1.48,24.16,Ghaziabad,28.66
2019-04-05,31.11,0.0,1.28,23.44,Ghaziabad,28.66
2019-04-06,32.15,0.0,1.65,23.33,Ghaziabad,28.66
2019-04-07,30.87,0.0,1.64,19.96,Ghaziabad,28.66
2019-04-08,29.78,1.23,1.43,22.65,Ghaziabad,28.66
2019-04-09,29.81,0.16,1.39,23.88,Ghaziabad,28.66
2019-04-10,31.7,0.0,1.45,23.36,Ghaziabad,28.66
2019-04-11,32.1,0.0,2.09,23.14,Ghaziabad,28.66
2019-04-12,32.13,0.01,2.33,20.75,Ghaziabad,28.66
2019-04-13,32.12,0.09,2.69,24.39,Ghaziabad,28.66
2019-04-14,32.44,0.0,3.09,24.88,Ghaziabad,28.66
2019-04-15,33.51,0.0,3.56,23.64,Ghaziabad,28.66
2019-04-16,28.37,0.53,2.83,10.25,Ghaziabad,28.66
2019-04-17,23.42,15.18,2.74,16.29,Ghaziabad,28.66
2019-04-18,24.64,1.78,1.38,22.65,Ghaziabad,28.66
2019-04-19,26.47,0.0,1.83,24.57,Ghaziabad,28.66
2019-04-20,27.59,0.0,1.6,24.51,Ghaziabad,28.66
2019-04-21,29.92,0.0,2.01,25.55,Ghaziabad,28.66
2019-04-22,31.49,0.0,1.82,25.9,Ghaziabad,28.66
2019-04-23,32.75,0.0,1.89,25.53,Ghaziabad,28.66
2019-04-24,33.42,0.0,1.29,24.27,Ghaziabad,28.66
2019-04-25,34.19,0.0,1.83,22.58,Ghaziabad,28.66
2019-04-26,33.65,0.24,2.8,24.76,Ghaziabad,28.66
2019-04-27,34.06,0.0,4.33,26.52,Ghaziabad,28.66
2019-04-28,33.99,0.0,3.97,26.72,Ghaziabad,28.66
2019-04-29,34.29,0.0,2.45,26.3,Ghaziabad,28.66
2019-04-30,34.17,0.0,2.46,26.09,Ghaziabad,28.66
